code,name,theme
002960,한국쉘석유,윤활유
006220,제주은행,은행
279600,미디어젠,음성인식
051500,CJ프레시웨이,음식료업종
003920,남양유업,음식료업종
311390,네오크레마,음식료업종
194700,노바렉스,음식료업종
270870,뉴트리,음식료업종
475560,더본코리아,음식료업종
267980,매일유업,음식료업종
475460,미트박스,음식료업종
188040,바이오포트,음식료업종
238200,비피도,음식료업종
005610,삼립,음식료업종
248170,샘표식품,음식료업종
031440,신세계푸드,음식료업종
435570,에르코스,음식료업종
260970,에스앤디,음식료업종
239610,에이치엘사이언스,음식료업종
357230,에이치피오,음식료업종
009780,엠에스씨,음식료업종
403490,우듬지팜,음식료업종
277410,인산가,음식료업종
002600,조흥,음식료업종
222040,코스맥스엔비티,음식료업종
131100,티엔엔터테인먼트,음식료업종
318010,팜스빌,음식료업종
005670,푸드웰,음식료업종
222980,한국맥널티,음식료업종
353190,휴럼,음식료업종
060570,드림어스컴퍼니,음원/음반
226330,신테카바이오,의료AI
394800,쓰리빌리언,의료AI
382150,온코크로스,의료AI
229000,젠큐릭스,의료AI
388870,파로스아이바이오,의료AI
263690,디알젬,의료기기
214680,디알텍,의료기기
315640,딥노이드,의료기기
228850,레이언스,의료기기
328130,루닛,의료기기
394420,리센스메디컬,의료기기
041920,메디아나,의료기기
058110,멕아이씨에스,의료기기
314930,바이오다인,의료기기
099430,바이오플러스,의료기기
338220,뷰노,의료기기
419540,비스토스,의료기기
208370,셀바스헬스케어,의료기기
056090,시지메드텍,의료기기
458870,씨어스,의료기기
460470,아이빔테크놀로지,의료기기
398120,에스지헬스케어,의료기기
156100,엘앤케이바이오,의료기기
179290,엠아이텍,의료기기
122310,제노레이,의료기기
322510,제이엘케이,의료기기
384470,코어라인소프트,의료기기
340570,티앤엘,의료기기
387570,파인메딕스,의료기기
303360,프로티아,의료기기
405000,플라즈맵,의료기기
042520,한스바이오메드,의료기기
007070,GS리테일,인터넷은행
131370,알서포트,인터넷은행
205100,엑셈,인터넷은행
053280,예스24,인터넷은행
100030,인지소프트,인터넷은행
279570,케이뱅크,인터넷은행
016450,한세예스24홀딩스,인터넷은행
090850,현대이지웰,인터넷은행
373160,데이원컴퍼니,일자리(취업)
133750,메가엠디,일자리(취업)
143240,사람인,일자리(취업)
339950,아이비김영,일자리(취업)
440320,오픈놀,일자리(취업)
376980,원티드랩,일자리(취업)
204320,HL만도,자동차 대표주
003620,KG모빌리티,자동차 대표주
018880,한온시스템,자동차 대표주
126600,BGF에코머티리얼즈,자동차부품
290120,DH오토리드,자동차부품
007340,DN오토모티브,자동차부품
130500,GH신소재,자동차부품
024120,KB오토시스,자동차부품
001380,SG글로벌,자동차부품
123700,SJM,자동차부품
013720,THE CUBE&,자동차부품
053270,구영테크,자동차부품
005710,대원산업,자동차부품
018500,동원금속,자동차부품
016740,두올,자동차부품
104040,디에스엠,자동차부품
002880,디와이에이,자동차부품
113810,디젠스,자동차부품
006660,삼성공조,자동차부품
023000,삼원강재,자동차부품
041650,상신브레이크,자동차부품
075180,새론오토모티브,자동차부품
122690,서진오토모티브,자동차부품
053060,세동,자동차부품
024830,세원물산,자동차부품
021820,세원정공,자동차부품
010580,에스엠벡셀,자동차부품
069510,에스텍,자동차부품
097780,에코볼트,자동차부품
128540,에코캡,자동차부품
067570,엔브이에이치코리아,자동차부품
014440,영보화학,자동차부품
012280,영화금속,자동차부품
012160,영흥,자동차부품
031510,오스템,자동차부품
007530,와이엠,자동차부품
196700,웹스,자동차부품
048430,유라테크,자동차부품
002920,유성기업,자동차부품
088290,이원컴포텍,자동차부품
033250,체시스,자동차부품
071850,캐스텍코리아,자동차부품
001620,케이비아이동국실업,자동차부품
105330,케이엔더블유,자동차부품
004100,태양금속,자동차부품
001420,태원물산,자동차부품
093380,풍강,자동차부품
043370,피에이치에이,자동차부품
010100,한국무브넥스,자동차부품
378850,화승알앤에이,자동차부품
126640,화신정공,자동차부품
010660,화천기계,자동차부품
078590,휴림에이텍,자동차부품
065420,에스아이리소스,자원개발
025440,DH오토웨어,자율주행차
035420,NAVER,자율주행차
208860,다산디엠씨,자율주행차
192650,드림텍,자율주행차
013570,디와이,자율주행차
087260,모바일어플라이언스,자율주행차
053700,삼보모터스,자율주행차
053450,세코닉스,자율주행차
424960,스마트레이더시스템,자율주행차
331740,아우토크립트,자율주행차
214430,아이쓰리시스템,자율주행차
071670,에이테크솔루션,자율주행차
097520,엠씨넥스,자율주행차
105550,엣지파운드리,자율주행차
352910,오비고,자율주행차
082210,옵트론텍,자율주행차
039290,인포뱅크,자율주행차
050110,캠시스,자율주행차
123410,코리아에프티,자율주행차
084730,팅크웨어,자율주행차
038950,파인디지털,자율주행차
064800,포니링크,자율주행차
370090,퓨런티어,자율주행차
024950,삼천리자전거,자전거
123750,알톤,자전거
089470,HDC현대EP,재난/안전(지진/화재 등)
228340,동양파일,재난/안전(지진/화재 등)
072130,유엔젤,재난/안전(지진/화재 등)
083640,인콘,재난/안전(지진/화재 등)
493330,지에프아이,재난/안전(지진/화재 등)
022220,티케이지애강,재난/안전(지진/화재 등)
033540,파라텍,재난/안전(지진/화재 등)
372910,한컴라이프케어,재난/안전(지진/화재 등)
041440,현대에버다임,재난/안전(지진/화재 등)
037440,희림,재난/안전(지진/화재 등)
041930,SY동아,전기차
024910,경창산업,전기차
212560,네오오토,전기차
012340,뉴인텍,전기차
900260,로스웰,전기차
012860,모베이스전자,전기차
463480,모티브링크,전기차
122350,삼기,전기차
003720,삼영,전기차
361670,삼영에스앤씨,전기차
014910,성문전자,전기차
080470,성창오토텍,전기차
066590,스모트로닉,전기차
308170,씨티알모빌리티,전기차
090150,아이윈,전기차
009320,아진전자부품,전기차
355690,에이텀,전기차
038110,에코플라스틱,전기차
123040,엠에스오토텍,전기차
033310,엠투엔,전기차
215360,우리산업,전기차
023810,인팩,전기차
013870,지엠비코리아,전기차
058430,포스코스틸리온,전기차
234100,폴라리스세원,전기차
000240,한국앤컴퍼니,전기차
170030,현대공업,전기차
010690,화신,전기차
138070,신진에스엠,전기차 화재 방지(배터리 열폭주 등)
317870,엔바이오니아,전기차 화재 방지(배터리 열폭주 등)
037560,LG헬로비전,전기차(충전소/충전기)
063570,NICE인프라,전기차(충전소/충전기)
034730,SK,전기차(충전소/충전기)
001740,SK네트웍스,전기차(충전소/충전기)
453450,그리드위즈,전기차(충전소/충전기)
000270,기아,전기차(충전소/충전기)
079960,동양이엔피,전기차(충전소/충전기)
066670,디티씨,전기차(충전소/충전기)
286940,롯데이노베이트,전기차(충전소/충전기)
118990,모트렉스,전기차(충전소/충전기)
248070,솔루엠,전기차(충전소/충전기)
307180,아이엘,전기차(충전소/충전기)
085810,알티캐스트,전기차(충전소/충전기)
273640,와이엠텍,전기차(충전소/충전기)
011690,와이투솔루션,전기차(충전소/충전기)
217820,원익피앤이,전기차(충전소/충전기)
459100,위츠,전기차(충전소/충전기)
051360,토비스,전기차(충전소/충전기)
005380,현대차,전기차(충전소/충전기)
115160,휴맥스,전기차(충전소/충전기)
028080,휴맥스홀딩스,전기차(충전소/충전기)
092220,KEC,전력반도체
061970,LB세미콘,전력반도체
247660,나노씨엠에스,전력반도체
429270,시지트로닉스,전력반도체
464500,아이언디바이스,전력반도체
038880,아이에이,전력반도체
102120,어보브반도체,전력반도체
172670,에이엘티,전력반도체
432470,케이엔에스,전력반도체
095610,테스,전력반도체
037030,파워넷,전력반도체
267260,HD현대일렉트릭,전력설비
010120,LS ELECTRIC,전력설비
036190,금화피에스시,전력설비
034020,두산에너빌리티,전력설비
038460,바이오스마트,전력설비
006910,보성파워텍,전력설비
054220,비츠로시스,전력설비
042370,비츠로테크,전력설비
062040,산일전기,전력설비
294630,서남,전력설비
189860,서전기전,전력설비
007610,선도전기,전력설비
017510,세명전기,전력설비
096690,에이루트,전력설비
479960,위너스일렉,전력설비
147830,제룡산업,전력설비
033100,제룡전기,전력설비
199820,제일일렉트릭,전력설비
119850,지엔씨에너지,전력설비
388050,지투파워,전력설비
125020,티씨머티리얼즈,전력설비
237750,피앤씨테크,전력설비
015760,한국전력,전력설비
051600,한전KPS,전력설비
130660,한전산업,전력설비
298040,효성중공업,전력설비
322000,HD현대에너지솔루션,전력저장장치(ESS)
009470,삼화전기,전력저장장치(ESS)
024840,KBI메탈,전선
006260,LS,전선
060370,LS마린솔루션,전선
229640,LS에코에너지,전선
000500,가온전선,전선
006340,대원전선,전선
001440,대한전선,전선
103590,일진전기,전선
181710,NHN,전자결제(전자화폐)
115310,인포바인,전자결제(전자화폐)
042000,카페24,전자결제(전자화폐)
032960,동일기연,전자파
263810,상신전자,전자파
081580,성우전자,전자파
368600,아이씨에이치,전자파
049550,잉크테크,전자파
058820,CMG제약,제약업체
234080,JW생명과학,제약업체
326030,SK바이오팜,제약업체
011040,경동제약,제약업체
214390,경보제약,제약업체
003000,부광약품,제약업체
082800,비보존 제약,제약업체
009300,삼아제약,제약업체
308430,셀비온,제약업체
012790,신일제약,제약업체
003520,영진약품,제약업체
033270,유나이티드제약,제약업체
003120,일성아이에스,제약업체
007570,일양약품,제약업체
204840,지엘팜텍,제약업체
102940,코오롱생명과학,제약업체
041910,폴라리스AI파마,제약업체
334970,프레스티지바이오로직스,제약업체
950210,프레스티지바이오파마,제약업체
293480,하나제약,제약업체
106190,하이텍팜,제약업체
009420,한올바이오파마,제약업체
001810,무림SP,제지
009200,무림페이퍼,제지
009770,삼정펄프,제지
002870,신풍,제지
002310,아세아제지,제지
001020,페이퍼코리아,제지
002200,한국수출포장,제지
027970,한국제지,제지
213500,한솔제지,제지
009460,한창제지,제지
025950,동신건설,조림사업
137950,제이씨케미칼,조림사업
097870,효성오앤비,조림사업
071970,HD현대마린엔진,조선기자재
101000,KS인더스트리,조선기자재
099410,동방선기,조선기자재
033500,동성화인텍,조선기자재
014940,오리엔탈정공,조선기자재
101930,인화정공,조선기자재
333430,일승,조선기자재
120030,조선선재,조선기자재
064820,케이프,조선기자재
082740,한화엔진,조선기자재
460930,현대힘스,조선기자재
133820,화인베스틸,조선기자재
000120,CJ대한통운,종합 물류
009070,KCTC,종합 물류
465770,STX그린로지스,종합 물류
032280,삼일,종합 물류
003100,선광,종합 물류
004360,세방,종합 물류
024800,유성티엔에스,종합 물류
129260,인터지스,종합 물류
009180,한솔로지스틱스,종합 물류
014130,한익스프레스,종합 물류
002320,한진,종합 물류
001250,GS글로벌,종합상사
011760,현대코퍼레이션,종합상사
023150,MH에탄올,"주류업(주정, 에탄올 등)"
405920,나라셀라,"주류업(주정, 에탄올 등)"
018120,진로발효,"주류업(주정, 에탄올 등)"
004650,창해에탄올,"주류업(주정, 에탄올 등)"
395400,SK리츠,주유소
014530,극동유화,주유소
002420,세기상사,주유소
038620,위즈코프,주유소
000440,중앙에너비스,주유소
357120,코람코라이프인프라리츠,주유소
024060,흥구석유,주유소
067630,HLB생명과학,줄기세포
118000,메타케어,줄기세포
086820,바이오솔루션,줄기세포
065660,안트로젠,줄기세포
304360,에스바이오메딕스,줄기세포
373110,엑셀세라퓨틱스,줄기세포
456070,이엔셀,줄기세포
166480,코아스템켐온,줄기세포
191420,테고사이언스,줄기세포
016670,디모아,증강현실(AR)
016610,DB증권,증권
078020,LS증권,증권
005940,NH투자증권,증권
001510,SK증권,증권
030610,교보증권,증권
030210,다올투자증권,증권
003540,대신증권,증권
006800,미래에셋증권,증권
001270,부국증권,증권
016360,삼성증권,증권
001290,상상인증권,증권
001720,신영증권,증권
003470,유안타증권,증권
001200,유진투자증권,증권
003460,유화증권,증권
190650,코리아에셋투자증권,증권
039490,키움증권,증권
071050,한국금융지주,증권
001750,한양증권,증권
003530,한화투자증권,증권
001500,현대차증권,증권
290660,다이나믹솔루션,지능형로봇/인공지능(AI)
299170,더블유에스아이,지능형로봇/인공지능(AI)
215100,로보로보,지능형로봇/인공지능(AI)
288980,모아데이타,지능형로봇/인공지능(AI)
301300,바이브컴퍼니,지능형로봇/인공지능(AI)
099390,브레인즈컴퍼니,지능형로봇/인공지능(AI)
413640,비아이매트릭스,지능형로봇/인공지능(AI)
148780,비큐AI,지능형로봇/인공지능(AI)
419120,산돌,지능형로봇/인공지능(AI)
444530,심플랫폼,지능형로봇/인공지능(AI)
417860,오브젠,지능형로봇/인공지능(AI)
389680,유디엠텍,지능형로봇/인공지능(AI)
239340,이스트에이드,지능형로봇/인공지능(AI)
402030,코난테크놀로지,지능형로봇/인공지능(AI)
027410,BGF,지주사
001040,CJ,지주사
000480,CR홀딩스,지주사
000590,CS홀딩스,지주사
000210,DL,지주사
004840,DRB동일,지주사
007700,F&F홀딩스,지주사
487570,HS효성,지주사
015360,INVENI,지주사
096760,JW홀딩스,지주사
001940,KISCO홀딩스,지주사
092230,KPX홀딩스,지주사
383800,LX홀딩스,지주사
010060,OCI홀딩스,지주사
025530,SJM홀딩스,지주사
006120,SK디스커버리,지주사
036530,SNT홀딩스,지주사
012320,경동인베스트,지주사
005720,넥센,지주사
000320,노루홀딩스,지주사
005250,녹십자홀딩스,지주사
072710,농심홀딩스,지주사
008060,대덕,지주사
084690,대상홀딩스,지주사
003090,대웅,지주사
001230,동국홀딩스,지주사
102260,동성케미컬,지주사
000640,동아쏘시오홀딩스,지주사
005990,매일홀딩스,지주사
107590,미원홀딩스,지주사
028260,삼성물산,지주사
000070,삼양홀딩스,지주사
007540,샘표,지주사
007860,서연,지주사
000180,성창기업지주,지주사
035610,솔본,지주사
006880,신송홀딩스,지주사
002030,아세아,지주사
054800,아이디스홀딩스,지주사
900140,엘브이엠씨홀딩스,지주사
001800,오리온홀딩스,지주사
072470,우리산업홀딩스,지주사
016880,웅진,지주사
078070,유비쿼스홀딩스,지주사
002620,제일파마홀딩스,지주사
001630,종근당홀딩스,지주사
100250,진양홀딩스,지주사
044820,코스맥스비티아이,지주사
036420,콘텐트리중앙,지주사
192400,쿠쿠홀딩스,지주사
005740,크라운해태홀딩스,지주사
950250,테라뷰,지주사
363280,티와이홀딩스,지주사
003380,하림지주,지주사
006200,한국전자홀딩스,지주사
004150,한솔홀딩스,지주사
003300,한일홀딩스,지주사
003480,한진중공업홀딩스,지주사
034810,해성산업,지주사
241590,화승엔터프라이즈,지주사
084110,휴온스글로벌,지주사
440290,HB인베스트먼트,창투사
289080,SV인베스트먼트,창투사
027830,대성창투,창투사
277070,린드먼아시아,창투사
330730,스톤브릿지벤처스,창투사
026890,스틱인베스트먼트,창투사
021080,에이티넘인베스트,창투사
452300,캡스톤파트너스,창투사
307930,컴퍼니케이,창투사
016600,큐캐피탈,창투사
075130,플랜티넷,창투사
019570,플루토스,창투사
084010,대한제강,철강 주요종목
460850,동국씨엠,철강 주요종목
460860,동국제강,철강 주요종목
104700,한국철강,철강 주요종목
069730,DSR제강,철강 중소형
008970,KBI동양철관,철강 중소형
008260,NI스틸,철강 중소형
039240,경남스틸,철강 중소형
014280,금강공업,철강 중소형
053260,금강철강,철강 중소형
092790,넥스틸,철강 중소형
048470,대동스틸,철강 중소형
021040,대호특수강,철강 중소형
060380,동양에스텍,철강 중소형
004890,동일산업,철강 중소형
023790,동일스틸럭스,철강 중소형
001080,만호제강,철강 중소형
008420,문배철강,철강 중소형
026940,부국철강,철강 중소형
162300,신스틸,철강 중소형
139990,아주스틸,철강 중소형
012620,원일특강,철강 중소형
146060,율촌,철강 중소형
049430,코메론,철강 중소형
475430,키스트론,철강 중소형
071090,하이스틸,철강 중소형
000970,한국주철관,철강 중소형
007280,한국특강,철강 중소형
002220,한일철강,철강 중소형
005010,휴스틸,철강 중소형
039570,HDC랩스,철도
006050,국영지앤엠,철도
001260,남광토건,철도
045390,대아티아이,철도
108380,대양전기공업,철도
002150,도화엔지니어링,철도
002690,동일제강,철도
004440,삼일씨엔에스,철도
017480,삼현철강,철도
100660,서암기계공업,철도
011370,서한,철도
001780,알루코,철도
234300,에스트래픽,철도
058610,에스피지,철도
032820,우리기술,철도
054930,유신,철도
039980,폴라리스AI,철도
094940,푸른기술,철도
013030,하이록코리아,철도
023350,한국종합기술,철도
064350,현대로템,철도
004020,현대제철,철도
032560,황금에스티,철도
004830,덕성,초전도체
065350,신성델타테크,초전도체
012170,아센디오,초전도체
037330,인지디스플레,초전도체
023800,인지컨트롤스,초전도체
047310,파워로직스,초전도체
047920,HLB제약,치매
285130,SK케미칼,치매
014570,고려제약,치매
007390,네이처셀,치매
067080,대화제약,치매
006620,동구바이오제약,치매
170900,동아에스티,치매
176750,듀켐바이오,치매
214260,라파스,치매
302550,리메드,치매
017180,명문제약,치매
317450,명인제약,치매
086040,바이오톡스텍,치매
310210,보로노이,치매
001360,삼성제약,치매
005500,삼진제약,치매
378800,샤페론,치매
253840,수젠텍,치매
002800,신신제약,치매
476830,알지노믹스,치매
298380,에이비엘바이오,치매
003060,에이프로젠바이오로직스,치매
354200,엔젠바이오,치매
000220,유유제약,치매
086890,이수앱지스,치매
102460,이연제약,치매
389470,인벤티지랩,치매
082270,젬백스,치매
456160,지투지바이오,치매
007370,진양제약,치매
317690,퀀타매트릭스,치매
365270,큐라클,치매
087010,펩트론,치매
220100,퓨쳐켐,치매
304840,피플바이오,치매
065650,하이퍼코퍼레이션,치매
032300,한국파마,치매
004310,현대약품,치매
061250,화일약품,치매
016580,환인제약,치매
318060,그래피,치아 치료(임플란트 등)
138610,나이벡,치아 치료(임플란트 등)
261200,덴티스,치아 치료(임플란트 등)
039840,디오,치아 치료(임플란트 등)
228670,레이,치아 치료(임플란트 등)
059210,메타바이오메드,치아 치료(임플란트 등)
043150,바텍,치아 치료(임플란트 등)
004080,신흥,치아 치료(임플란트 등)
226400,오스테오닉,치아 치료(임플란트 등)
052260,현대바이오랜드,치아 치료(임플란트 등)
049630,재영솔루텍,카메라모듈/부품
196450,코아시아씨엠,카메라모듈/부품
087600,픽셀플러스,카메라모듈/부품
114090,GKL,카지노
052330,코텍,카지노
419530,SAMG엔터,캐릭터상품
369370,블리츠웨이엔터테인먼트,캐릭터상품
317530,에피소드컴퍼니,캐릭터상품
039830,오로라,캐릭터상품
215380,우정바이오,코로나19(음압병실/음압구급차)
302440,SK바이오사이언스,코로나19(진단/치료제/백신 개발 등)
142280,녹십자엠에스,코로나19(진단/치료제/백신 개발 등)
141080,리가켐바이오,코로나19(진단/치료제/백신 개발 등)
305090,마이크로디지탈,코로나19(진단/치료제/백신 개발 등)
206640,바디텍메드,코로나19(진단/치료제/백신 개발 등)
377740,바이오노트,코로나19(진단/치료제/백신 개발 등)
064550,바이오니아,코로나19(진단/치료제/백신 개발 등)
200780,비씨월드제약,코로나19(진단/치료제/백신 개발 등)
299660,셀리드,코로나19(진단/치료제/백신 개발 등)
019170,신풍제약,코로나19(진단/치료제/백신 개발 등)
096530,씨젠,코로나19(진단/치료제/백신 개발 등)
238120,얼라인드,코로나19(진단/치료제/백신 개발 등)
137310,에스디바이오센서,코로나19(진단/치료제/백신 개발 등)
203400,에이비온,코로나19(진단/치료제/백신 개발 등)
950130,엑세스바이오,코로나19(진단/치료제/백신 개발 등)
036220,오상헬스케어,코로나19(진단/치료제/백신 개발 등)
101140,인바이오젠,코로나19(진단/치료제/백신 개발 등)
249420,일동제약,코로나19(진단/치료제/백신 개발 등)
225220,제놀루션,코로나19(진단/치료제/백신 개발 등)
221800,지구홀딩스,코로나19(진단/치료제/백신 개발 등)
228760,지노믹트리,코로나19(진단/치료제/백신 개발 등)
109820,진매트릭스,코로나19(진단/치료제/백신 개발 등)
363250,진시스템,코로나19(진단/치료제/백신 개발 등)
261780,차백신연구소,코로나19(진단/치료제/백신 개발 등)
038530,케이바이오랩스,코로나19(진단/치료제/백신 개발 등)
004720,팜젠사이언스,코로나19(진단/치료제/백신 개발 등)
335810,프리시젼바이오,코로나19(진단/치료제/백신 개발 등)
205470,휴마시스,코로나19(진단/치료제/백신 개발 등)
282330,BGF리테일,코리아 밸류업 지수(Korea Value-up Index)
005830,DB손해보험,코리아 밸류업 지수(Korea Value-up Index)
383220,F&F,코리아 밸류업 지수(Korea Value-up Index)
267250,HD현대,코리아 밸류업 지수(Korea Value-up Index)
011200,HMM,코리아 밸류업 지수(Korea Value-up Index)
175330,JB금융지주,코리아 밸류업 지수(Korea Value-up Index)
001060,JW중외제약,코리아 밸류업 지수(Korea Value-up Index)
035900,JYP Ent.,코리아 밸류업 지수(Korea Value-up Index)
033780,KT&G,코리아 밸류업 지수(Korea Value-up Index)
030190,NICE평가정보,코리아 밸류업 지수(Korea Value-up Index)
018670,SK가스,코리아 밸류업 지수(Korea Value-up Index)
067160,SOOP,코리아 밸류업 지수(Korea Value-up Index)
035250,강원랜드,코리아 밸류업 지수(Korea Value-up Index)
192080,더블유게임즈,코리아 밸류업 지수(Korea Value-up Index)
145720,덴티움,코리아 밸류업 지수(Korea Value-up Index)
026960,동서,코리아 밸류업 지수(Korea Value-up Index)
089860,롯데렌탈,코리아 밸류업 지수(Korea Value-up Index)
005300,롯데칠성,코리아 밸류업 지수(Korea Value-up Index)
215200,메가스터디교육,코리아 밸류업 지수(Korea Value-up Index)
138040,메리츠금융지주,코리아 밸류업 지수(Korea Value-up Index)
009900,명신산업,코리아 밸류업 지수(Korea Value-up Index)
002840,미원상사,코리아 밸류업 지수(Korea Value-up Index)
005180,빙그레,코리아 밸류업 지수(Korea Value-up Index)
000810,삼성화재,코리아 밸류업 지수(Korea Value-up Index)
003230,삼양식품,코리아 밸류업 지수(Korea Value-up Index)
090430,아모레퍼시픽,코리아 밸류업 지수(Korea Value-up Index)
383310,에코프로에이치엔,코리아 밸류업 지수(Korea Value-up Index)
290650,엘앤씨바이오,코리아 밸류업 지수(Korea Value-up Index)
271560,오리온,코리아 밸류업 지수(Korea Value-up Index)
316140,우리금융지주,코리아 밸류업 지수(Korea Value-up Index)
336570,원텍,코리아 밸류업 지수(Korea Value-up Index)
030000,제일기획,코리아 밸류업 지수(Korea Value-up Index)
185750,종근당,코리아 밸류업 지수(Korea Value-up Index)
381970,케이카,코리아 밸류업 지수(Korea Value-up Index)
192820,코스맥스,코리아 밸류업 지수(Korea Value-up Index)
021240,코웨이,코리아 밸류업 지수(Korea Value-up Index)
259960,크래프톤,코리아 밸류업 지수(Korea Value-up Index)
214150,클래시스,코리아 밸류업 지수(Korea Value-up Index)
214450,파마리서치,코리아 밸류업 지수(Korea Value-up Index)
047050,포스코인터내셔널,코리아 밸류업 지수(Korea Value-up Index)
103140,풍산,코리아 밸류업 지수(Korea Value-up Index)
039130,하나투어,코리아 밸류업 지수(Korea Value-up Index)
008930,한미사이언스,코리아 밸류업 지수(Korea Value-up Index)
128940,한미약품,코리아 밸류업 지수(Korea Value-up Index)
009240,한샘,코리아 밸류업 지수(Korea Value-up Index)
180640,한진칼,코리아 밸류업 지수(Korea Value-up Index)
017800,현대엘리베이터,코리아 밸류업 지수(Korea Value-up Index)
298020,효성티앤씨,코리아 밸류업 지수(Korea Value-up Index)
115450,HLB테라퓨틱스,콜드체인(저온 유통)
246960,SCL사이언스,콜드체인(저온 유통)
131220,대한과학,콜드체인(저온 유통)
038070,서린바이오,콜드체인(저온 유통)
068330,일신바이오,콜드체인(저온 유통)
144510,지씨셀,콜드체인(저온 유통)
365550,ESR켄달스퀘어리츠,쿠팡(coupang)
160550,NEW,쿠팡(coupang)
004410,서울식품,쿠팡(coupang)
086980,쇼박스,쿠팡(coupang)
289010,아이스크림에듀,쿠팡(coupang)
321820,아티스트컴퍼니,쿠팡(coupang)
297570,알로이스,쿠팡(coupang)
307870,비투엔,클라우드 컴퓨팅
304100,솔트룩스,클라우드 컴퓨팅
058970,엠로,클라우드 컴퓨팅
060850,영림원소프트랩,클라우드 컴퓨팅
093320,케이아이엔엑스,클라우드 컴퓨팅
189690,포시에스,클라우드 컴퓨팅
220180,핸디소프트,클라우드 컴퓨팅
177830,파버나인,키오스크(KIOSK)
105760,포스뱅크,키오스크(KIOSK)
073240,금호타이어,타이어
011780,금호석유화학,탄소나노튜브(CNT)
272550,삼양패키징,탈 플라스틱(친환경/생분해성 등)
340440,세림B&G,탈 플라스틱(친환경/생분해성 등)
037230,한국팩키지,탈 플라스틱(친환경/생분해성 등)
067290,JW신약,탈모 치료
317240,TS트릴리온,탈모 치료
260660,알리코제약,탈모 치료
330350,위더스제약,탈모 치료
344860,이노진,탈모 치료
099220,SDN,태양광에너지
109610,에스와이,태양광에너지
060900,에이전트AI,태양광에너지
043200,파루,태양광에너지
060260,뉴보텍,태풍 및 장마
007590,동방아그로,태풍 및 장마
066620,국보디자인,테마파크
464580,닷밀,테마파크
020710,시공테크,테마파크
084680,이월드,테마파크
236810,엔비티,토스(toss)
211270,AP위성,통신장비
073490,LIG아큐버,통신장비
078890,가온그룹,통신장비
049080,기가레인,통신장비
035460,기산텔레콤,통신장비
340360,다보링크,통신장비
039560,다산네트웍스,통신장비
072950,빛샘전자,통신장비
037460,삼지전자,통신장비
178320,서진시스템,통신장비
321370,센서뷰,통신장비
088280,쏘닉스,통신장비
050890,쏠리드,통신장비
148250,알엔투테크놀로지,통신장비
088800,에이스테크,통신장비
230240,에치에프알,통신장비
073540,에프알텍,통신장비
192410,오늘이엔엠,통신장비
138080,오이솔루션,통신장비
109080,옵티시스,통신장비
065530,와이어블,통신장비
046970,우리로,통신장비
095270,웨이브일렉트로,통신장비
289930,웨이비스,통신장비
264450,유비쿼스,통신장비
215790,이노인스트루먼트,통신장비
189300,인텔리안테크,통신장비
109070,주성코퍼레이션,통신장비
032500,케이엠더블유,통신장비
056360,코위버,통신장비
200230,텔콘RF제약,통신장비
170790,파이오링크,통신장비
033790,피노,통신장비
091440,한울소재과학,통신장비
175140,휴먼테크놀로지,통신장비
093050,LF,패션/의류
000680,LS네트웍스,패션/의류
004060,SG세계물산,패션/의류
007980,TP,패션/의류
366030,공구우먼,패션/의류
145170,노브랜드,패션/의류
462310,뉴키즈온,패션/의류
016090,대현,패션/의류
298540,더네이쳐홀딩스,패션/의류
111380,동인기연,패션/의류
090370,메타랩스,패션/의류
478560,블랙야크아이앤씨,패션/의류
005800,신영와코루,패션/의류
009270,신원,패션/의류
109670,씨싸이트,패션/의류
306040,에스제이그룹,패션/의류
098660,에스티오,패션/의류
481070,에이유브랜즈,패션/의류
278470,에이피알,패션/의류
005320,온타이드,패션/의류
335870,윙스풋,패션/의류
014990,인디에프,패션/의류
026040,제이에스티나,패션/의류
337930,젝시믹스,패션/의류
065060,지엔코,패션/의류
088790,진도,패션/의류
215480,토박스코리아,패션/의류
225590,패션플랫폼,패션/의류
472850,폰드그룹,패션/의류
105630,한세실업,패션/의류
011080,형지I&C,패션/의류
093240,형지엘리트,패션/의류
111110,호전실업,패션/의류
006060,화승인더,패션/의류
101240,씨큐브,페라이트
007770,한일화학,페라이트
000860,강남제비스코,페인트
090350,노루페인트,페인트
009410,태영건설,폐기물처리
017860,DS단석,폐배터리
004250,NPC,폐배터리
010780,아이에스동서,폐배터리
060150,인선이엔티,폐배터리
060720,KH바텍,폴더블폰
011790,SKC,폴더블폰
285490,노바텍,폴더블폰
484120,도우인시스,폴더블폰
290550,디케이티,폴더블폰
148150,세경하이테크,폴더블폰
096630,에스코넥,폴더블폰
014190,원익큐브,폴더블폰
179900,유티아이,폴더블폰
120110,코오롱인더,폴더블폰
441270,파인엠텍,폴더블폰
100090,SK오션플랜트,풍력에너지
389260,대명에너지,풍력에너지
100130,동국S&C,풍력에너지
005160,동국산업,풍력에너지
306200,세아제강,풍력에너지
003030,세아제강지주,풍력에너지
075580,세진중공업,풍력에너지
297090,씨에스베어링,풍력에너지
112610,씨에스윈드,풍력에너지
115530,씨엔플러스,풍력에너지
018000,유니슨,풍력에너지
003070,코오롱글로벌,풍력에너지
004800,효성,풍력에너지
241520,DSC인베스트먼트,퓨리오사AI
246690,TS인베스트먼트,퓨리오사AI
293580,나우IB,퓨리오사AI
